10049,1.0,1.0,1.0,"[[96, 118]]","[95.7388, 114.4359]",10049,1.0,0.0,0.0,"[[96, 118]]","[91.3656, 105.8804]"
1872,0.3333333333333333,0.0,0.0,"[[122, 132], [134, 144], [146, 150]]","[125.4123, 150.0]",1872,0.6666666666666666,0.0,0.0,"[[122, 132], [134, 144], [146, 150]]","[137.0171, 150.0]"
3389,0.5,0.5,0.5,"[[102, 104], [108, 150]]","[115.6229, 150.0]",3389,0.5,0.5,0.0,"[[102, 104], [108, 150]]","[108.0013, 135.7744]"
8014,1.0,1.0,1.0,"[[66, 96]]","[65.7201, 93.2521]",8014,1.0,1.0,1.0,"[[66, 96]]","[72.332, 95.3008]"
3183,0.0,0.0,0.0,"[[40, 86]]","[107.8697, 135.3322]",3183,0.0,0.0,0.0,"[[40, 86]]","[103.5984, 137.5777]"
3407,0.0,0.0,0.0,"[[0, 140]]","[16.1818, 52.8393]",3407,0.0,0.0,0.0,"[[0, 140]]","[24.1511, 51.9103]"
3525,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[26, 50], [56, 80], [86, 92]]","[22.3934, 54.7365]",3525,0.3333333333333333,0.3333333333333333,0.0,"[[26, 50], [56, 80], [86, 92]]","[22.4006, 43.2867]"
3403,0.0,0.0,0.0,"[[90, 112], [114, 122], [132, 138]]","[98.4127, 139.0752]",3403,0.3333333333333333,0.3333333333333333,0.0,"[[90, 112], [114, 122], [132, 138]]","[94.1169, 120.5683]"
4508,1.0,1.0,1.0,"[[104, 126]]","[104.9217, 131.3249]",4508,1.0,1.0,1.0,"[[104, 126]]","[106.1775, 127.359]"
5612,1.0,0.0,0.0,"[[10, 26]]","[19.6613, 25.9483]",5612,1.0,1.0,0.0,"[[10, 26]]","[9.8855, 21.0699]"
9280,1.0,1.0,1.0,"[[0, 150]]","[0.0, 145.1416]",9280,0.0,0.0,0.0,"[[0, 150]]","[0.4219, 44.7831]"
721,1.0,1.0,1.0,"[[134, 148]]","[135.6397, 150.0]",721,1.0,1.0,0.0,"[[134, 148]]","[136.9821, 150.0]"
1870,1.0,1.0,1.0,"[[0, 22]]","[0.1457, 16.1543]",1870,1.0,1.0,0.0,"[[0, 22]]","[2.4969, 17.17]"
2276,1.0,1.0,1.0,"[[4, 28]]","[3.8066, 23.6945]",2276,1.0,0.0,0.0,"[[4, 28]]","[2.7409, 55.9237]"
342,1.0,1.0,1.0,"[[16, 36]]","[15.716, 38.457]",342,1.0,1.0,0.0,"[[16, 36]]","[8.8458, 34.529]"
1751,0.3333333333333333,0.0,0.0,"[[100, 126], [128, 130], [134, 150]]","[112.5969, 150.0]",1751,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[100, 126], [128, 130], [134, 150]]","[98.1673, 122.2216]"
6083,0.5,0.5,0.0,"[[80, 96], [102, 104]]","[70.4103, 95.441]",6083,0.0,0.0,0.0,"[[80, 96], [102, 104]]","[76.7348, 130.1875]"
7484,1.0,1.0,1.0,"[[4, 22]]","[5.5083, 22.3047]",7484,1.0,1.0,0.0,"[[4, 22]]","[7.6868, 24.9258]"
3001,0.25,0.25,0.0,"[[8, 30], [34, 50], [94, 112], [132, 150]]","[13.8802, 25.6029]",3001,0.25,0.0,0.0,"[[8, 30], [34, 50], [94, 112], [132, 150]]","[21.8149, 29.7595]"
5584,0.5,0.5,0.0,"[[100, 104], [114, 136]]","[120.9775, 143.6943]",5584,0.0,0.0,0.0,"[[100, 104], [114, 136]]","[23.8153, 42.975]"
6746,1.0,1.0,1.0,"[[74, 108]]","[78.7621, 104.8667]",6746,1.0,1.0,0.0,"[[74, 108]]","[74.6134, 95.2782]"
9796,1.0,0.0,0.0,"[[126, 140]]","[119.4771, 150.0]",9796,0.0,0.0,0.0,"[[126, 140]]","[138.8156, 150.0]"
2585,0.5,0.5,0.0,"[[116, 140], [146, 150]]","[116.5759, 149.988]",2585,0.5,0.5,0.5,"[[116, 140], [146, 150]]","[116.4457, 145.6012]"
3739,0.5,0.5,0.5,"[[0, 20], [114, 126]]","[0.0, 19.4203]",3739,0.5,0.5,0.5,"[[0, 20], [114, 126]]","[0.0, 19.0171]"
4854,0.3333333333333333,0.3333333333333333,0.0,"[[24, 32], [72, 78], [84, 100]]","[77.7901, 101.4298]",4854,0.0,0.0,0.0,"[[24, 32], [72, 78], [84, 100]]","[25.6295, 54.6961]"
7218,1.0,1.0,1.0,"[[60, 84]]","[60.1366, 83.7105]",7218,0.0,0.0,0.0,"[[60, 84]]","[45.6521, 59.0056]"
8721,1.0,1.0,0.0,"[[32, 90]]","[53.1628, 90.0097]",8721,0.0,0.0,0.0,"[[32, 90]]","[0.0, 11.8865]"
3069,0.0,0.0,0.0,"[[58, 150]]","[124.1006, 150.0]",3069,0.0,0.0,0.0,"[[58, 150]]","[0.0, 10.6651]"
4275,1.0,1.0,1.0,"[[116, 150]]","[117.1073, 150.0]",4275,1.0,1.0,1.0,"[[116, 150]]","[122.2243, 150.0]"
7735,1.0,1.0,1.0,"[[134, 148]]","[135.4565, 149.36]",7735,0.0,0.0,0.0,"[[134, 148]]","[116.8957, 128.9777]"
4875,1.0,1.0,0.0,"[[0, 24]]","[4.049, 36.3109]",4875,1.0,1.0,1.0,"[[0, 24]]","[0.0, 19.3652]"
4887,1.0,1.0,0.0,"[[68, 132]]","[79.4469, 150.0]",4887,0.0,0.0,0.0,"[[68, 132]]","[62.3511, 87.3624]"
6213,1.0,1.0,1.0,"[[88, 150]]","[90.1748, 145.6295]",6213,1.0,1.0,0.0,"[[88, 150]]","[113.7484, 149.3513]"
7002,0.0,0.0,0.0,"[[82, 84], [106, 124]]","[80.8135, 109.0322]",7002,0.0,0.0,0.0,"[[82, 84], [106, 124]]","[10.3741, 29.3405]"
7555,1.0,0.0,0.0,"[[94, 112]]","[97.6878, 128.2481]",7555,1.0,1.0,0.0,"[[94, 112]]","[98.1544, 107.5626]"
2433,1.0,1.0,1.0,"[[0, 32]]","[0.0, 31.6647]",2433,1.0,1.0,1.0,"[[0, 32]]","[4.9654, 31.19]"
3584,0.5,0.5,0.5,"[[104, 118], [120, 150]]","[104.9912, 120.1374]",3584,0.5,0.5,0.0,"[[104, 118], [120, 150]]","[134.3504, 150.0]"
4023,1.0,1.0,0.0,"[[28, 130]]","[59.1054, 128.8866]",4023,0.0,0.0,0.0,"[[28, 130]]","[105.1647, 125.3108]"
1961,1.0,1.0,0.0,"[[78, 108]]","[88.9736, 110.9934]",1961,1.0,0.0,0.0,"[[78, 108]]","[91.701, 111.8983]"
4419,1.0,1.0,1.0,"[[30, 150]]","[43.743, 143.7866]",4419,1.0,0.0,0.0,"[[30, 150]]","[112.2913, 150.0]"
5915,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[88, 124], [130, 134], [140, 146]]","[90.157, 123.5087]",5915,0.3333333333333333,0.3333333333333333,0.0,"[[88, 124], [130, 134], [140, 146]]","[102.3981, 123.4933]"
1276,0.2,0.2,0.2,"[[8, 22], [36, 38], [50, 54], [68, 78], [132, 140]]","[48.5957, 53.9683]",1276,0.2,0.2,0.2,"[[8, 22], [36, 38], [50, 54], [68, 78], [132, 140]]","[6.9461, 19.821]"
2960,1.0,1.0,1.0,"[[8, 30]]","[9.0712, 31.6568]",2960,1.0,1.0,0.0,"[[8, 30]]","[9.0043, 23.0973]"
4792,0.25,0.25,0.25,"[[58, 82], [96, 106], [124, 128], [138, 150]]","[136.3662, 150.0]",4792,0.25,0.0,0.0,"[[58, 82], [96, 106], [124, 128], [138, 150]]","[92.1606, 124.592]"
8462,0.14285714285714285,0.14285714285714285,0.0,"[[14, 16], [18, 24], [30, 38], [40, 46], [58, 60], [100, 108], [116, 120]]","[33.673, 38.3662]",8462,0.14285714285714285,0.0,0.0,"[[14, 16], [18, 24], [30, 38], [40, 46], [58, 60], [100, 108], [116, 120]]","[94.1946, 118.3535]"
1264,1.0,0.5,0.0,"[[0, 72], [84, 150]]","[0.0, 138.5529]",1264,0.5,0.5,0.5,"[[0, 72], [84, 150]]","[78.6694, 150.0]"
1505,1.0,1.0,1.0,"[[0, 138]]","[7.7239, 132.2677]",1505,1.0,0.0,0.0,"[[0, 138]]","[0.0, 54.7094]"
635,0.6666666666666666,0.0,0.0,"[[94, 96], [100, 108], [112, 120]]","[98.0832, 119.2078]",635,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[94, 96], [100, 108], [112, 120]]","[96.7777, 107.9037]"
5488,1.0,1.0,1.0,"[[100, 116]]","[99.5571, 115.3432]",5488,1.0,1.0,1.0,"[[100, 116]]","[98.9587, 116.7606]"
8187,1.0,1.0,1.0,"[[24, 46]]","[22.7273, 41.5764]",8187,1.0,1.0,1.0,"[[24, 46]]","[26.074, 45.264]"
942,1.0,1.0,1.0,"[[34, 54]]","[33.736, 49.9584]",942,1.0,1.0,0.0,"[[34, 54]]","[31.4984, 45.728]"
4691,0.5,0.5,0.5,"[[42, 74], [84, 86]]","[40.0269, 78.6139]",4691,0.0,0.0,0.0,"[[42, 74], [84, 86]]","[129.9876, 147.7414]"
8052,1.0,1.0,1.0,"[[96, 118]]","[88.9096, 118.9529]",8052,1.0,0.0,0.0,"[[96, 118]]","[106.8056, 121.6617]"
1136,0.5,0.5,0.5,"[[44, 48], [78, 104]]","[77.0098, 100.7501]",1136,0.5,0.5,0.0,"[[44, 48], [78, 104]]","[80.9838, 94.8202]"
1874,1.0,1.0,1.0,"[[120, 142]]","[124.3061, 141.6811]",1874,1.0,0.0,0.0,"[[120, 142]]","[118.5586, 129.1245]"
5510,1.0,1.0,1.0,"[[106, 120]]","[107.5215, 118.6714]",5510,0.0,0.0,0.0,"[[106, 120]]","[38.5816, 55.1601]"
4283,1.0,1.0,1.0,"[[126, 150]]","[122.0971, 150.0]",4283,0.0,0.0,0.0,"[[126, 150]]","[23.8658, 37.778]"
4548,1.0,1.0,1.0,"[[96, 130]]","[93.8112, 136.1301]",4548,1.0,1.0,0.0,"[[96, 130]]","[94.5697, 120.6652]"
7990,1.0,1.0,1.0,"[[98, 122]]","[99.3308, 129.9834]",7990,1.0,1.0,1.0,"[[98, 122]]","[100.1945, 121.025]"
9462,0.25,0.0,0.0,"[[6, 18], [28, 34], [38, 48], [54, 60]]","[31.89, 62.3019]",9462,0.25,0.25,0.25,"[[6, 18], [28, 34], [38, 48], [54, 60]]","[4.7134, 18.1239]"
2435,1.0,1.0,1.0,"[[0, 28]]","[0.0, 32.09]",2435,1.0,1.0,1.0,"[[0, 28]]","[0.0, 28.1213]"
2435,1.0,1.0,1.0,"[[0, 28]]","[0.0, 32.09]",2435,1.0,1.0,1.0,"[[0, 28]]","[0.0, 28.1213]"
2875,1.0,1.0,1.0,"[[0, 62]]","[0.0, 57.8645]",2875,1.0,0.0,0.0,"[[0, 62]]","[6.3527, 144.076]"
3938,1.0,1.0,1.0,"[[114, 140]]","[110.77, 141.2161]",3938,0.0,0.0,0.0,"[[114, 140]]","[26.2482, 75.2866]"
8312,1.0,0.0,0.0,"[[66, 90]]","[78.0442, 90.6584]",8312,1.0,0.0,0.0,"[[66, 90]]","[68.2625, 78.3896]"
9979,0.2,0.2,0.0,"[[20, 24], [60, 78], [80, 84], [104, 110], [132, 144]]","[65.3919, 82.6281]",9979,0.0,0.0,0.0,"[[20, 24], [60, 78], [80, 84], [104, 110], [132, 144]]","[90.6735, 109.2155]"
2658,0.2,0.2,0.2,"[[90, 102], [104, 114], [118, 136], [138, 142], [144, 150]]","[117.9423, 136.8455]",2658,0.2,0.2,0.0,"[[90, 102], [104, 114], [118, 136], [138, 142], [144, 150]]","[115.0164, 129.832]"
3826,0.1111111111111111,0.1111111111111111,0.1111111111111111,"[[34, 36], [40, 44], [60, 64], [70, 74], [80, 84], [104, 106], [114, 116], [128, 130], [140, 144]]","[139.6866, 143.6354]",3826,0.0,0.0,0.0,"[[34, 36], [40, 44], [60, 64], [70, 74], [80, 84], [104, 106], [114, 116], [128, 130], [140, 144]]","[44.0704, 58.1797]"
5353,0.07142857142857142,0.07142857142857142,0.07142857142857142,"[[6, 8], [18, 22], [28, 34], [36, 38], [42, 44], [58, 60], [62, 64], [66, 68], [82, 86], [88, 92], [98, 100], [104, 118], [120, 124], [138, 142]]","[26.4772, 33.6523]",5353,0.14285714285714285,0.0,0.0,"[[6, 8], [18, 22], [28, 34], [36, 38], [42, 44], [58, 60], [62, 64], [66, 68], [82, 86], [88, 92], [98, 100], [104, 118], [120, 124], [138, 142]]","[82.0033, 93.1165]"
8341,0.0,0.0,0.0,"[[0, 128], [130, 150]]","[0.0, 34.8703]",8341,0.0,0.0,0.0,"[[0, 128], [130, 150]]","[56.5266, 77.9062]"
8628,0.5,0.5,0.0,"[[0, 88], [134, 150]]","[0.0, 59.6635]",8628,0.0,0.0,0.0,"[[0, 88], [134, 150]]","[72.2046, 100.8893]"
3915,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[6, 10], [12, 16], [18, 36]]","[20.063, 34.7934]",3915,0.3333333333333333,0.3333333333333333,0.0,"[[6, 10], [12, 16], [18, 36]]","[11.6173, 30.4098]"
298,1.0,0.0,0.0,"[[34, 48]]","[40.2321, 57.1863]",298,0.0,0.0,0.0,"[[34, 48]]","[90.9215, 101.3943]"
298,1.0,0.0,0.0,"[[34, 48]]","[40.2322, 57.1863]",298,0.0,0.0,0.0,"[[34, 48]]","[90.9215, 101.3943]"
2851,1.0,1.0,0.0,"[[0, 70]]","[0.0, 38.8388]",2851,1.0,0.0,0.0,"[[0, 70]]","[16.5025, 46.8778]"
5256,1.0,1.0,1.0,"[[24, 58]]","[24.7179, 54.284]",5256,0.0,0.0,0.0,"[[24, 58]]","[2.9323, 16.7338]"
8671,0.5,0.5,0.5,"[[48, 52], [72, 120]]","[70.0443, 123.1007]",8671,0.0,0.0,0.0,"[[48, 52], [72, 120]]","[114.1288, 137.1161]"
8671,0.5,0.5,0.5,"[[48, 52], [72, 120]]","[70.0442, 123.1015]",8671,0.0,0.0,0.0,"[[48, 52], [72, 120]]","[114.1287, 137.1161]"
4707,0.5,0.5,0.5,"[[104, 112], [118, 140]]","[117.4784, 137.4589]",4707,0.0,0.0,0.0,"[[104, 112], [118, 140]]","[82.8591, 93.1104]"
6337,1.0,0.0,0.0,"[[30, 150]]","[101.1232, 137.983]",6337,0.0,0.0,0.0,"[[30, 150]]","[90.7798, 112.7705]"
7940,1.0,1.0,0.0,"[[108, 132]]","[90.659, 128.8522]",7940,1.0,1.0,0.0,"[[108, 132]]","[98.681, 129.1448]"
9053,1.0,1.0,1.0,"[[54, 70]]","[52.5088, 67.4419]",9053,1.0,1.0,0.0,"[[54, 70]]","[47.2384, 68.8582]"
2132,1.0,1.0,1.0,"[[0, 150]]","[15.2129, 150.0]",2132,1.0,1.0,1.0,"[[0, 150]]","[8.46, 145.1113]"
3054,1.0,1.0,1.0,"[[0, 150]]","[2.6238, 148.0991]",3054,1.0,1.0,1.0,"[[0, 150]]","[7.5556, 144.3818]"
8193,1.0,1.0,1.0,"[[22, 132]]","[29.1996, 126.3698]",8193,1.0,1.0,0.0,"[[22, 132]]","[22.9235, 99.2989]"
4758,1.0,1.0,1.0,"[[0, 44]]","[8.2031, 43.2309]",4758,1.0,1.0,1.0,"[[0, 44]]","[4.6594, 40.801]"
6807,1.0,1.0,1.0,"[[134, 150]]","[135.476, 150.0]",6807,0.0,0.0,0.0,"[[134, 150]]","[11.5753, 32.9741]"
7653,0.0,0.0,0.0,"[[24, 60]]","[58.779, 79.1199]",7653,0.0,0.0,0.0,"[[24, 60]]","[12.3371, 19.7833]"
9692,1.0,1.0,1.0,"[[0, 16]]","[0.0, 14.0822]",9692,1.0,1.0,1.0,"[[0, 16]]","[0.0, 15.3239]"
9899,1.0,1.0,1.0,"[[2, 34]]","[0.0, 35.9003]",9899,0.0,0.0,0.0,"[[2, 34]]","[66.1953, 104.9058]"
10189,1.0,1.0,1.0,"[[0, 22]]","[0.0, 21.7699]",10189,1.0,1.0,1.0,"[[0, 22]]","[0.0, 22.0738]"
2244,0.2,0.2,0.2,"[[12, 32], [38, 44], [62, 70], [74, 76], [82, 98]]","[60.4158, 71.3831]",2244,0.2,0.0,0.0,"[[12, 32], [38, 44], [62, 70], [74, 76], [82, 98]]","[75.5156, 90.4123]"
5862,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[22, 24], [36, 42], [60, 66]]","[37.5044, 41.7591]",5862,0.0,0.0,0.0,"[[22, 24], [36, 42], [60, 66]]","[10.7499, 18.2061]"
7924,1.0,1.0,1.0,"[[128, 146]]","[124.0471, 145.1942]",7924,1.0,1.0,1.0,"[[128, 146]]","[124.446, 146.6245]"
538,1.0,1.0,1.0,"[[40, 76]]","[38.3531, 73.2421]",538,1.0,0.0,0.0,"[[40, 76]]","[60.3285, 73.7798]"
3834,1.0,1.0,1.0,"[[122, 150]]","[123.7765, 146.0064]",3834,1.0,1.0,1.0,"[[122, 150]]","[124.0289, 150.0]"
5331,1.0,1.0,1.0,"[[124, 150]]","[128.7671, 150.0]",5331,1.0,1.0,1.0,"[[124, 150]]","[120.4112, 150.0]"
7547,1.0,1.0,0.0,"[[0, 44]]","[0.0, 28.1809]",7547,1.0,1.0,0.0,"[[0, 44]]","[0.0, 22.984]"
8370,1.0,1.0,1.0,"[[76, 150]]","[76.5852, 135.8168]",8370,1.0,1.0,0.0,"[[76, 150]]","[67.1709, 123.8475]"
255,0.5,0.5,0.5,"[[106, 130], [132, 136]]","[105.7033, 131.9546]",255,0.5,0.0,0.0,"[[106, 130], [132, 136]]","[112.9611, 141.0921]"
5084,1.0,1.0,1.0,"[[8, 22]]","[4.2793, 22.417]",5084,1.0,0.0,0.0,"[[8, 22]]","[1.9401, 16.3624]"
993,1.0,1.0,1.0,"[[98, 116]]","[98.9612, 113.2981]",993,0.0,0.0,0.0,"[[98, 116]]","[37.6195, 41.2302]"
2043,0.0,0.0,0.0,"[[38, 60], [128, 130]]","[72.4016, 90.9541]",2043,0.5,0.5,0.5,"[[38, 60], [128, 130]]","[33.0157, 63.2469]"
2125,1.0,1.0,1.0,"[[18, 58]]","[19.817, 52.794]",2125,1.0,1.0,0.0,"[[18, 58]]","[26.5118, 50.5241]"
1303,0.0,0.0,0.0,"[[24, 40], [48, 54], [64, 70], [78, 84]]","[126.4076, 146.0817]",1303,0.25,0.25,0.0,"[[24, 40], [48, 54], [64, 70], [78, 84]]","[16.3741, 38.3967]"
2511,0.0,0.0,0.0,"[[20, 150]]","[63.3255, 101.7918]",2511,1.0,0.0,0.0,"[[20, 150]]","[43.939, 94.5232]"
3793,0.0,0.0,0.0,"[[82, 86], [90, 94], [96, 106], [124, 150]]","[87.2486, 138.2685]",3793,0.25,0.0,0.0,"[[82, 86], [90, 94], [96, 106], [124, 150]]","[82.4905, 95.754]"
7285,0.0,0.0,0.0,"[[16, 50]]","[104.5602, 150.0]",7285,0.0,0.0,0.0,"[[16, 50]]","[122.3784, 138.364]"
7291,1.0,1.0,1.0,"[[116, 150]]","[124.1905, 150.0]",7291,1.0,1.0,1.0,"[[116, 150]]","[125.6624, 150.0]"
2253,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[100, 104], [106, 116], [126, 136]]","[104.1344, 116.053]",2253,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[100, 104], [106, 116], [126, 136]]","[104.9624, 117.7702]"
2253,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[100, 104], [106, 116], [126, 136]]","[104.1344, 116.053]",2253,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[100, 104], [106, 116], [126, 136]]","[104.9624, 117.7702]"
5688,1.0,1.0,1.0,"[[56, 78]]","[57.626, 79.533]",5688,1.0,1.0,1.0,"[[56, 78]]","[58.1959, 78.4834]"
4413,0.5,0.5,0.5,"[[108, 120], [134, 146]]","[108.648, 120.0776]",4413,0.0,0.0,0.0,"[[108, 120], [134, 146]]","[83.1639, 94.6654]"
6831,0.5,0.5,0.0,"[[78, 92], [96, 116]]","[85.3905, 119.941]",6831,0.5,0.5,0.0,"[[78, 92], [96, 116]]","[90.4911, 123.333]"
7861,1.0,1.0,1.0,"[[30, 50]]","[26.8676, 50.0936]",7861,1.0,0.0,0.0,"[[30, 50]]","[38.1965, 55.7164]"
10107,0.14285714285714285,0.14285714285714285,0.14285714285714285,"[[0, 34], [40, 82], [88, 94], [98, 104], [112, 116], [124, 128], [132, 150]]","[39.7446, 73.9397]",10107,0.14285714285714285,0.0,0.0,"[[0, 34], [40, 82], [88, 94], [98, 104], [112, 116], [124, 128], [132, 150]]","[39.9498, 57.9351]"
158,0.0,0.0,0.0,"[[24, 38]]","[120.7501, 150.0]",158,1.0,1.0,0.0,"[[24, 38]]","[26.0007, 45.7792]"
228,0.0,0.0,0.0,"[[88, 92], [94, 108], [120, 124]]","[117.7859, 140.6843]",228,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[88, 92], [94, 108], [120, 124]]","[93.3811, 107.753]"
2798,1.0,1.0,1.0,"[[120, 144]]","[119.6734, 138.4603]",2798,1.0,1.0,0.0,"[[120, 144]]","[119.0374, 135.2013]"
1566,0.5,0.5,0.5,"[[0, 60], [76, 94]]","[0.0, 55.165]",1566,0.5,0.5,0.5,"[[0, 60], [76, 94]]","[0.0, 54.658]"
2583,1.0,1.0,1.0,"[[0, 26]]","[0.0, 23.153]",2583,1.0,1.0,1.0,"[[0, 26]]","[0.0, 27.7021]"
6117,1.0,1.0,1.0,"[[108, 122]]","[109.0409, 121.5574]",6117,1.0,1.0,0.0,"[[108, 122]]","[109.7581, 125.8121]"
5587,0.5,0.5,0.5,"[[100, 110], [112, 118]]","[99.4339, 111.1346]",5587,0.5,0.5,0.0,"[[100, 110], [112, 118]]","[98.2689, 116.9522]"
6598,1.0,1.0,1.0,"[[0, 48]]","[0.0, 43.369]",6598,1.0,1.0,1.0,"[[0, 48]]","[7.709, 49.1764]"
6863,0.5,0.5,0.5,"[[28, 46], [52, 64]]","[52.495, 64.6543]",6863,0.5,0.5,0.5,"[[28, 46], [52, 64]]","[52.7597, 64.6682]"
9562,0.25,0.25,0.25,"[[14, 16], [36, 40], [48, 80], [100, 104]]","[47.8253, 81.9359]",9562,0.25,0.25,0.25,"[[14, 16], [36, 40], [48, 80], [100, 104]]","[47.9761, 70.5418]"
9619,1.0,1.0,1.0,"[[132, 150]]","[129.7056, 150.0]",9619,1.0,1.0,0.0,"[[132, 150]]","[123.004, 148.4517]"
10254,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[64, 70], [74, 88], [96, 102]]","[63.5461, 70.7612]",10254,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[64, 70], [74, 88], [96, 102]]","[73.3701, 85.2865]"
3573,1.0,1.0,1.0,"[[122, 150]]","[121.8378, 147.3034]",3573,1.0,1.0,1.0,"[[122, 150]]","[124.2462, 150.0]"
5651,1.0,1.0,1.0,"[[54, 70]]","[55.7379, 68.7711]",5651,1.0,1.0,1.0,"[[54, 70]]","[53.7079, 67.4639]"
1271,1.0,1.0,1.0,"[[92, 128]]","[94.2463, 125.9093]",1271,1.0,0.0,0.0,"[[92, 128]]","[110.8752, 124.2605]"
5168,0.0,0.0,0.0,"[[68, 92]]","[0.0, 39.5181]",5168,0.0,0.0,0.0,"[[68, 92]]","[0.0, 34.9826]"
5257,1.0,1.0,1.0,"[[132, 146]]","[134.1379, 148.6513]",5257,1.0,1.0,1.0,"[[132, 146]]","[133.8317, 147.9324]"
8444,0.0,0.0,0.0,"[[72, 86]]","[73.2471, 127.277]",8444,0.0,0.0,0.0,"[[72, 86]]","[130.7418, 145.0461]"
548,0.5,0.5,0.5,"[[2, 28], [30, 48]]","[29.1264, 49.3442]",548,0.5,0.5,0.5,"[[2, 28], [30, 48]]","[28.9987, 46.2843]"
1918,1.0,1.0,1.0,"[[0, 26]]","[0.0, 27.4902]",1918,1.0,1.0,1.0,"[[0, 26]]","[0.1935, 22.1251]"
2820,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[0, 18], [42, 48], [52, 54]]","[0.0, 19.6101]",2820,0.3333333333333333,0.3333333333333333,0.3333333333333333,"[[0, 18], [42, 48], [52, 54]]","[0.0, 20.0973]"
4468,0.5,0.5,0.5,"[[0, 20], [42, 48]]","[0.0, 20.2559]",4468,0.5,0.5,0.5,"[[0, 20], [42, 48]]","[0.0, 18.949]"
